,titles,body_contents,tags,sentiment_score,positive_words,negative_words
10,OpenAI to Offer New Version of ChatGPT for a $20 Monthly Fee,"In November, OpenAI wowed the world when it released an experimental online chatbot called ChatGPT that could answer questions, write poetry and riff on almost any topic tossed its way. Now, the tiny San Francisco start-up has announced that it will soon offer a commercial version of the chatbot, ChatGPT Plus, for $20 a month. Subscribers will receive round-the-clock access to the chatbot, faster responses and access to new features, OpenAI said. The company will continue to offer a free version of the service, which is available to only a limited number of people during peak hours. ChatGPT is the most prominent example of a new kind of chatbot that has captured the imagination of both the business world and the general public in recent weeks. Google, Meta and various start-ups have built similar systems that are only just beginning to emerge on the internet. The result of more than a decade of research, these chatbots represent a sea change in the way the computer software is built and used. They are poised to reinvent internet search engines like Google Search and Bing, talking digital assistants like Alexa and Siri, and email programs like Gmail and Outlook. They can also generate digital text that can be repurposed in almost any context. Students are already using ChatGPT to write term papers. Companies are generating email messages and other marketing materials. But the technology comes with caveats. Because the capabilities of these chatbots are created by analyzing vast amounts of digital text posted to the internet, they cannot distinguish between fact and fiction and can produce text that is biased against women and people of color. Initially, ChatGPT Plus will be available only to users in the United States. OpenAI has started a waiting list for the service and will begin inviting people on the list to join in the coming weeks. The company said it would soon expand the service to other countries. Chatbots like ChatGPT are unusually expensive to operate. In a recent tweet, Sam Altman, OpenAI’s chief executive, said the company spent “single-digit cents” serving up each chat on the service. That can quickly add up, considering that more than a million people used ChatGPT in the first few days after its release. The new subscription service is designed to make some of this money back while the company continues to offer a free version of the chatbot, said Hannah Wong-Silva, a spokeswoman for OpenAI.",[],0.11,"['experimental', 'new', 'free', 'available', 'most', 'prominent', 'new', 'kind', 'general', 'more', 'available', 'quickly', 'more', 'first', 'new', 'free']","['limited', 'other', 'other', 'unusually', 'spent', 'few']"
11,"Microsoft to Invest $10 Billion in OpenAI, the Creator of ChatGPT","Microsoft said on Monday that it was making a “multiyear, multibillion-dollar” investment in OpenAI, the San Francisco artificial intelligence lab behind the experimental online chatbot ChatGPT. The companies did not disclose the specific financial terms of the deal, but a person familiar with the matter said Microsoft would invest $10 billion in OpenAI. Microsoft had already invested more than $3 billion in OpenAI, and the new deal is a clear indication of the importance of OpenAI’s technology to the future of Microsoft and its competition with other big tech companies like Google, Meta and Apple. With Microsoft’s deep pockets and OpenAI’s cutting-edge artificial intelligence, the companies hope to remain at the forefront of generative artificial intelligence — technologies that can generate text, images and other media in response to short prompts. After its surprise release at the end of November, ChatGPT — a chatbot that answers questions in clear, well-punctuated prose — became the symbol of a new and more powerful wave of A.I. The fruit of more than a decade of research inside companies like OpenAI, Google and Meta, these technologies are poised to remake everything from online search engines like Google Search and Microsoft Bing to photo and graphics editors like Photoshop. The deal follows Microsoft’s announcement last week that it had begun laying off employees as part of an effort to cull 10,000 positions. The changes, including severance, ending leases and what it called “changes to our hardware portfolio” would cost $1.2 billion, it said. Satya Nadella, the company’s chief executive, said last week that the cuts would let the company refocus on priorities such as artificial intelligence, which he called “the next major wave of computing.” Mr. Nadella made clear in his company’s announcement on Monday that the next phase of the partnership with OpenAI would focus on bringing tools to the market, saying that “developers and organizations across industries will have access to the best A.I. infrastructure, models and tool chain.” OpenAI was created in 2015 by small group of entrepreneurs and artificial intelligence researchers, including Sam Altman, head of the start-up builder Y Combinator; Elon Musk, the billionaire chief executive of the electric carmaker Tesla; and Ilya Sutskever, one of the most important researchers of the past decade. They founded the lab as a nonprofit organization. But after Mr. Musk left the venture in 2018, Mr. Altman remade OpenAI as a for-profit company so it could raise the money needed for its research. A year later, Microsoft invested a billion dollars in the company; over the next few years, it quietly invested another $2 billion. These funds paid for the enormous amounts of computing power needed to build the kind of generative A.I. technologies OpenAI is known for. OpenAI is also in talks to complete a deal in which it would sell existing shares in a so-called tender offer. This could total $300 million, depending on how many employees agree to sell their stock, according to two people with knowledge of the discussions, and would value the company at around $29 billion. In 2020, OpenAI built",[],0.04,"['experimental', 'familiar', 'more', 'new', 'clear', 'clear', 'new', 'more', 'powerful', 'more', 'major', 'clear', 'best', 'most', 'important', 'kind', 'complete', 'many']","['artificial', 'behind', 'other', 'artificial', 'artificial', 'other', 'artificial', 'small', 'artificial', 'past', 'few']"
12,Microsoft Bets Big on the Creator of ChatGPT in Race to Dominate A.I.,"When a chatbot called ChatGPT hit the internet late last year, executives at a number of Silicon Valley companies worried they were suddenly dealing with new artificial intelligence technology that could disrupt their businesses. But at Microsoft, it was a cause for celebration. For several years, Satya Nadella, Microsoft’s chief executive, had been putting the pieces in place for this moment. In 2019, Microsoft invested $1 billion in OpenAI, the tiny San Francisco company that designed ChatGPT. And in the years since, it has quietly invested another $2 billion, according to two people familiar with the investment who requested anonymity because they were not authorized to speak with the media. The $3 billion paid for the huge amounts of computing power that OpenAI needed to build the chatbot. And it meant that Microsoft could rapidly build and deploy new products based on the technology. Microsoft is now poised to challenge Big Tech competitors like Google, Amazon and Apple with a technological advantage the company has not possessed for more than two decades. Microsoft is in talks to invest another $10 billion in OpenAI as it seeks to push its technology even further, according to a person familiar with the matter. The potential $10 billion deal — which would mainly provide OpenAI with even larger amounts of computing power — has not been finalized and the funding amount could change. But the talks are indicative of the tech giant’s determination to be on the leading edge of what has become the hottest technology in the tech industry. Mr. Nadella worked with A.I. technologies when he ran Microsoft’s Bing search engine more than a decade ago, and for several years he has convened a biweekly internal meeting of A.I. leaders. “The expectation from Satya is that we’re pushing the envelope in A.I., and we’re going to do that across our products,” Eric Boyd, the executive responsible for Microsoft’s A.I. platform team, said in an interview. Microsoft’s new talks with OpenAI were reported earlier by Semafor. Its additional $2 billion investment in the company was earlier reported by The Information and Fortune. ChatGPT answers questions, writes poetry and riffs on almost any topic tossed its way. Based on earlier technologies called GPT-3 and GPT-3.5, it is the most conspicuous example of technology called generative artificial intelligence, the term for a system that can generate text, images, sounds and other media in response to short prompts. “It has already been a home run partly because Satya was prescient enough to make the bet three years ago, and because all applications will be generative in the future,” said Matt McIlwain, a managing partner at Seattle’s Madrona Venture Group. The new generative A.I. technologies could reinvent everything from online search engines like Google to digital assistants like Alexa and Siri. Microsoft sees these technologies as a way of expanding and improving its already wide range of products for businesses, computer programmers and consumers, while boosting revenues across its Azure cloud computing services. “It is just fascinating to see how these generative models are capturing the imagination,” Mr. Nadella",[],0.07,"['new', 'familiar', 'huge', 'new', 'more', 'familiar', 'mainly', 'more', 'responsible', 'new', 'most', 'new', 'fascinating']","['late', 'artificial', 'artificial', 'other', 'wide']"
13,Don’t Ban ChatGPT in Schools. Teach With It.,"Recently, I gave a talk to a group of K-12 teachers and public school administrators in New York. The topic was artificial intelligence, and how schools would need to adapt to prepare students for a future filled with all kinds of capable A.I. tools. But it turned out that my audience cared about only one A.I. tool: ChatGPT, the buzzy chatbot developed by OpenAI that is capable of writing cogent essays, solving science and math problems and producing working computer code. ChatGPT is new — it was released in late November — but it has already sent many educators into a panic. Students are using it to write their assignments, passing off A.I.-generated essays and problem sets as their own. Teachers and school administrators have been scrambling to catch students using the tool to cheat, and they are fretting about the havoc ChatGPT could wreak on their lesson plans. (Some publications have declared, perhaps a bit prematurely, that ChatGPT has killed homework altogether.) Cheating is the immediate, practical fear, along with the bot’s propensity to spit out wrong or misleading answers. But there are existential worries, too. One high school teacher told me that he used ChatGPT to evaluate a few of his students’ papers, and that the app had provided more detailed and useful feedback on them than he would have, in a tiny fraction of the time. “Am I even necessary now?” he asked me, only half joking. Some schools have responded to ChatGPT by cracking down. New York City public schools, for example, recently blocked ChatGPT access on school computers and networks, citing “concerns about negative impacts on student learning, and concerns regarding the safety and accuracy of content.” Schools in other cities, including Seattle, have also restricted access. (Tim Robinson, a spokesman for Seattle Public Schools, told me that ChatGPT was blocked on school devices in December, “along with five other cheating tools.”) It’s easy to understand why educators feel threatened. ChatGPT is a freakishly capable tool that landed in their midst with no warning, and it performs reasonably well across a wide variety of tasks and academic subjects. There are legitimate questions about the ethics of A.I.-generated writing, and concerns about whether the answers ChatGPT gives are accurate. (Often, they’re not.) And I’m sympathetic to teachers who feel that they have enough to worry about, without adding A.I.-generated homework to the mix. But after talking with dozens of educators over the past few weeks, I’ve come around to the view that banning ChatGPT from the classroom is the wrong move. Instead, I believe schools should thoughtfully embrace ChatGPT as a teaching aid — one that could unlock student creativity, offer personalized tutoring, and better prepare students to work alongside A.I. systems as adults. Here’s why. It won’t work The first reason not to ban ChatGPT in schools is that, to be blunt, it’s not going to work. Sure, a school can block the ChatGPT website on school networks and school-owned devices. But students have phones, laptops and any number of other ways of accessing it outside of",[],0.07,"['new', 'filled', 'capable', 'developed', 'capable', 'new', 'many', 'own', 'high', 'more', 'detailed', 'useful', 'new', 'easy', 'capable', 'reasonably', 'accurate', 'sympathetic', 'thoughtfully', 'better', 'first', 'sure']","['artificial', 'late', 'killed', 'wrong', 'few', 'half', 'down', 'negative', 'other', 'other', 'wide', 'past', 'few', 'wrong', 'other']"
14,How to Use ChatGPT and Still Be a Good Person,"The past few weeks have felt like a honeymoon phase for our relationship with tools powered by artificial intelligence. Many of us have prodded ChatGPT, a chatbot that can generate responses with startlingly natural language, with tasks like writing stories about our pets, composing business proposals and coding software programs. At the same time, many have uploaded selfies to Lensa AI, an app that uses algorithms to transform ordinary photos into artistic renderings. Both debuted a few weeks ago. Like smartphones and social networks when they first emerged, A.I. feels fun and exciting. Yet (and I’m sorry to be a buzzkill), as is always the case with new technology, there will be drawbacks, painful lessons and unintended consequences. People experimenting with ChatGPT were quick to realize that they could use the tool to win coding contests. Teachers have already caught their students using the bot to plagiarize essays. And some women who uploaded their photos to Lensa received back renderings that felt sexualized and made them look skinnier, younger or even nude. We have reached a turning point with artificial intelligence, and now is a good time to pause and assess: How can we use these tools ethically and safely? For years, virtual assistants like Siri and Alexa, which also use A.I., were the butt of jokes because they weren’t particularly helpful. But modern A.I. is just good enough now that many people are seriously contemplating how to fit the tools into their daily lives and occupations. “We’re at the beginning of a broader societal transformation,” said Brian Christian, a computer scientist and the author of “The Alignment Problem,” a book about the ethical concerns surrounding A.I. systems. “There’s going to be a bigger question here for businesses, but in the immediate term, for the education system, what is the future of homework?” With careful thought and consideration, we can take advantage of the smarts of these tools without causing harm to ourselves or others. Understand the limits (and consequences). First, it’s important to understand how the technology works to know what exactly you’re doing with it. ChatGPT is essentially a more powerful, fancier version of the predictive text system on our phones, which suggests words to complete a sentence when we are typing by using what it has learned from vast amounts of data scraped off the web. It also can’t check if what it’s saying is true. If you use a chatbot to code a program, it looks at how the code was compiled in the past. Because code is constantly updated to address security vulnerabilities, the code written with a chatbot could be buggy or insecure, Mr. Christian said. Likewise, if you’re using ChatGPT to write an essay about a classic book, chances are that the bot will construct seemingly plausible arguments. But if others published a faulty analysis of the book on the web, that may also show up in your essay. If your essay was then posted online, you would be contributing to the spread of misinformation. “They can fool us into thinking that they understand more",[],0.11,"['many', 'startlingly', 'many', 'artistic', 'social', 'first', 'fun', 'exciting', 'new', 'quick', 'win', 'good', 'ethically', 'safely', 'particularly', 'modern', 'good', 'many', 'fit', 'ethical', 'first', 'important', 'exactly', 'essentially', 'powerful', 'complete', 'true', 'classic', 'plausible', 'more']","['past', 'few', 'artificial', 'ordinary', 'few', 'sorry', 'painful', 'artificial', 'seriously', 'careful', 'past', 'insecure']"
15,A New Chat Bot Is a ‘Code Red’ for Google’s Search Business,"Over the past three decades, a handful of products like Netscape’s web browser, Google’s search engine and Apple’s iPhone have truly upended the tech industry and made what came before them look like lumbering dinosaurs. Three weeks ago, an experimental chat bot called ChatGPT made its case to be the industry’s next big disrupter. It can serve up information in clear, simple sentences, rather than just a list of internet links. It can explain concepts in ways people can easily understand. It can even generate ideas from scratch, including business strategies, Christmas gift suggestions, blog topics and vacation plans. Although ChatGPT still has plenty of room for improvement, its release led Google’s management to declare a “code red.” For Google, this was akin to pulling the fire alarm. Some fear the company may be approaching a moment that the biggest Silicon Valley outfits dread — the arrival of an enormous technological change that could upend the business. For more than 20 years, the Google search engine has served as the world’s primary gateway to the internet. But with a new kind of chat bot technology poised to reinvent or even replace traditional search engines, Google could face the first serious threat to its main search business. One Google executive described the efforts as make or break for Google’s future. ChatGPT was released by an aggressive research lab called OpenAI, and Google is among the many other companies, labs and researchers that have helped build this technology. But experts believe the tech giant could struggle to compete with the newer, smaller companies developing these chat bots, because of the many ways the technology could damage its business. Google has spent several years working on chat bots and, like other big tech companies, has aggressively pursued artificial intelligence technology. Google has already built a chat bot that could rival ChatGPT. In fact, the technology at the heart of OpenAI’s chat bot was developed by researchers at Google. Called LaMDA, or Language Model for Dialogue Applications, Google’s chat bot received enormous attention in the summer when a Google engineer, Blake Lemoine, claimed it was sentient. This was not true, but the technology showed how much chat bot technology had improved in recent months. Google may be reluctant to deploy this new tech as a replacement for online search, however, because it is not suited to delivering digital ads, which accounted for more than 80 percent of the company’s revenue last year. “No company is invincible; all are vulnerable,” said Margaret O’Mara, a professor at the University of Washington who specializes in the history of Silicon Valley. “For companies that have become extraordinarily successful doing one market-defining thing, it is hard to have a second act with something entirely different.” Because these new chat bots learn their skills by analyzing huge amounts of data posted to the internet, they have a way of blending fiction with fact. They deliver information that can be biased against women and people of color. They can generate toxic language, including hate speech. All of that could turn people against Google",[],0.06,"['experimental', 'clear', 'easily', 'more', 'primary', 'new', 'kind', 'first', 'main', 'many', 'many', 'developed', 'much', 'new', 'more', 'extraordinarily', 'new', 'huge']","['past', 'serious', 'other', 'spent', 'other', 'artificial', 'not', 'vulnerable', 'hard', 'hate']"
16,The New Chatbots Could Change the World. Can You Trust Them?,"This month, Jeremy Howard, an artificial intelligence researcher, introduced an online chatbot called ChatGPT to his 7-year-old daughter. It had been released a few days earlier by OpenAI, one of the world’s most ambitious A.I. labs. He told her to ask the experimental chatbot whatever came to mind. She asked what trigonometry was good for, where black holes came from and why chickens incubated their eggs. Each time, it answered in clear, well-punctuated prose. When she asked for a computer program that could predict the path of a ball thrown through the air, it gave her that, too. Over the next few days, Mr. Howard — a data scientist and professor whose work inspired the creation of ChatGPT and similar technologies — came to see the chatbot as a new kind of personal tutor. It could teach his daughter math, science and English, not to mention a few other important lessons. Chief among them: Do not believe everything you are told. “It is a thrill to see her learn like this,” he said. “But I also told her: Don’t trust everything it gives you. It can make mistakes.” OpenAI is among the many companies, academic labs and independent researchers working to build more advanced chatbots. These systems cannot exactly chat like a human, but they often seem to. They can also retrieve and repackage information with a speed that humans never could. They can be thought of as digital assistants — like Siri or Alexa — that are better at understanding what you are looking for and giving it to you. After the release of ChatGPT — which has been used by more than a million people — many experts believe these new chatbots are poised to reinvent or even replace internet search engines like Google and Bing. They can serve up information in tight sentences, rather than long lists of blue links. They explain concepts in ways that people can understand. And they can deliver facts, while also generating business plans, term paper topics and other new ideas from scratch. “You now have a computer that can answer any question in a way that makes sense to a human,” said Aaron Levie, chief executive of a Silicon Valley company, Box, and one of the many executives exploring the ways these chatbots will change the technological landscape. “It can extrapolate and take ideas from different contexts and merge them together.” The new chatbots do this with what seems like complete confidence. But they do not always tell the truth. Sometimes, they even fail at simple arithmetic. They blend fact with fiction. And as they continue to improve, people could use them to generate and spread untruths. Google recently built a system specifically for conversation, called LaMDA, or Language Model for Dialogue Applications. This spring, a Google engineer claimed it was sentient. It was not, but it captured the public’s imagination. Aaron Margolis, a data scientist in Arlington, Va., was among the limited number of people outside Google who were allowed to use LaMDA through an experimental Google app, AI Test Kitchen. He",[],0.1,"['most', 'ambitious', 'experimental', 'good', 'clear', 'new', 'kind', 'important', 'many', 'more', 'advanced', 'exactly', 'better', 'more', 'many', 'new', 'new', 'many', 'new', 'complete', 'experimental']","['artificial', 'few', 'black', 'few', 'few', 'other', 'tight', 'long', 'other', 'fail', 'limited']"
17,The Brilliance and Weirdness of ChatGPT,"Like most nerds who read science fiction, I’ve spent a lot of time wondering how society will greet true artificial intelligence, if and when it arrives. Will we panic? Start sucking up to our new robot overlords? Ignore it and go about our daily lives? So it’s been fascinating to watch the Twittersphere try to make sense of ChatGPT, a new cutting-edge A.I. chatbot that was opened for testing last week. ChatGPT is, quite simply, the best artificial intelligence chatbot ever released to the general public. It was built by OpenAI, the San Francisco A.I. company that is also responsible for tools like GPT-3 and DALL-E 2, the breakthrough image generator that came out this year. Like those tools, ChatGPT — which stands for “generative pre-trained transformer” — landed with a splash. In five days, more than a million people signed up to test it, according to Greg Brockman, OpenAI’s president. Hundreds of screenshots of ChatGPT conversations went viral on Twitter, and many of its early fans speak of it in astonished, grandiose terms, as if it were some mix of software and sorcery. For most of the past decade, A.I. chatbots have been terrible — impressive only if you cherry-pick the bot’s best responses and throw out the rest. In recent years, a few A.I. tools have gotten good at doing narrow and well-defined tasks, like writing marketing copy, but they still tend to flail when taken outside their comfort zones. (Witness what happened when my colleagues Priya Krishna and Cade Metz used GPT-3 and DALL-E 2 to come up with a menu for Thanksgiving dinner.) But ChatGPT feels different. Smarter. Weirder. More flexible. It can write jokes (some of which are actually funny), working computer code and college-level essays. It can also guess at medical diagnoses, create text-based Harry Potter games and explain scientific concepts at multiple levels of difficulty. The technology that powers ChatGPT isn’t, strictly speaking, new. It’s based on what the company calls “GPT-3.5,” an upgraded version of GPT-3, the A.I. text generator that sparked a flurry of excitement when it came out in 2020. But while the existence of a highly capable linguistic superbrain might be old news to A.I. researchers, it’s the first time such a powerful tool has been made available to the general public through a free, easy-to-use web interface. Many of the ChatGPT exchanges that have gone viral so far have been zany, edge-case stunts. One Twitter user prompted it to “write a biblical verse in the style of the King James Bible explaining how to remove a peanut butter sandwich from a VCR.” Another asked it to “explain A.I. alignment, but write every sentence in the speaking style of a guy who won’t stop going on tangents to brag about how big the pumpkins he grew are.” But users have also been finding more serious applications. For example, ChatGPT appears to be good at helping programmers spot and fix errors in their code. It also appears to be ominously good at answering the types of open-ended analytical questions that frequently appear",[],0.18,"['most', 'true', 'new', 'fascinating', 'new', 'best', 'general', 'responsible', 'more', 'many', 'early', 'most', 'impressive', 'best', 'good', 'more', 'actually', 'new', 'highly', 'linguistic', 'old', 'first', 'powerful', 'available', 'general', 'free', 'many', 'far', 'more', 'good', 'good', 'frequently']","['spent', 'artificial', 'artificial', 'past', 'terrible', 'few', 'narrow', 'serious']"
18,What Students Are Saying About ChatGPT,"By now you’ve probably heard of ChatGPT, a powerful new artificial intelligence chatbot released to the public late last year that can craft jokes and working computer code, guess at medical diagnoses, and create text-based Harry Potter games. And, yes, it can also write essays and solve problem sets, a fact that has “sent many educators into a panic,” notes Kevin Roose, a Times Tech columnist. Some school districts have already banned this new technology; others are attempting to teach students how to use it responsibly. We invited teenagers to read Mr. Roose’s column and then tell us how they thought schools should respond to ChatGPT. Many came to the conclusion that the chatbot was a mighty, if at times unreliable, tool. Some worried that ChatGPT would rob them of their motivation, creativity and critical thinking; others that it would lead to widespread cheating. But several teenagers argued that A.I. is the future, and schools should embrace it rather than restrict it. At least one student thought all of this was an overreaction: “Everyone needs to chill out!” she wrote. “ChatGPT is certainly not the end of the world, nor the eradication of writing as a whole.” Thank you to all those who weighed in this week, including students from Fort White High School in Fort White, Fla.; Hinsdale Central High School in Hinsdale, Ill.; Saint Peter High School in Saint Peter, Minn; and the Anglo-American School of Sofia in Sofia, Bulgaria. And a reminder that teenagers anywhere in the world can join our Current Events Conversation any time they like by responding to our daily writing prompts. We publish a selection of comments each week. Please note: Student comments have been lightly edited for length, but otherwise appear as they were originally submitted. ChatGPT is a powerful, if imperfect, tool. My ninong recommended using ChatGPT, so I gave it a try. It was very powerful (it can write a sonnet about admission to Harvard, which I requested for fun) but inaccurate. Sometimes, ChatGPT kept changing its answers when I asked it the same question over and over. Nevertheless, I have never used it to answer my schoolwork or write my essays (I like to write, so I do that myself). — Shekina, Philippines I have never used ChatGPT, but I have used similar chatbots purely for exploration. When I used these chatbots I came to the conclusion that they aren’t very good at writing papers for the fact that they are very brief and often lack the level of knowledge required to write a paper on a certain topic. When you type in a prompt they just use very brief, filler words to write your response rather than actually use educated terms. I think the concept is decent but it needs to be very much advanced upon before it can be used frequently. — Will, Saint Peter High School, MN Personally yes, I used and experimented with ChatGPT and it is extremely useful for assignments. Not just because it answers all of your questions that you ask, but it completely destroys",[],0.13,"['powerful', 'new', 'many', 'new', 'responsibly', 'many', 'mighty', 'whole', 'high', 'high', 'high', 'lightly', 'originally', 'powerful', 'very', 'fun', 'purely', 'very', 'certain', 'decent', 'very', 'frequently', 'high', 'extremely', 'completely']","['artificial', 'late', 'least', 'certainly']"
19,Noam Chomsky: The False Promise of ChatGPT,"Jorge Luis Borges once wrote that to live in a time of great peril and promise is to experience both tragedy and comedy, with “the imminence of a revelation” in understanding ourselves and the world. Today our supposedly revolutionary advancements in artificial intelligence are indeed cause for both concern and optimism. Optimism because intelligence is the means by which we solve problems. Concern because we fear that the most popular and fashionable strain of A.I. — machine learning — will degrade our science and debase our ethics by incorporating into our technology a fundamentally flawed conception of language and knowledge. OpenAI’s ChatGPT, Google’s Bard and Microsoft’s Sydney are marvels of machine learning. Roughly speaking, they take huge amounts of data, search for patterns in it and become increasingly proficient at generating statistically probable outputs — such as seemingly humanlike language and thought. These programs have been hailed as the first glimmers on the horizon of artificial general intelligence — that long-prophesied moment when mechanical minds surpass human brains not only quantitatively in terms of processing speed and memory size but also qualitatively in terms of intellectual insight, artistic creativity and every other distinctively human faculty. That day may come, but its dawn is not yet breaking, contrary to what can be read in hyperbolic headlines and reckoned by injudicious investments. The Borgesian revelation of understanding has not and will not — and, we submit, cannot — occur if machine learning programs like ChatGPT continue to dominate the field of A.I. However useful these programs may be in some narrow domains (they can be helpful in computer programming, for example, or in suggesting rhymes for light verse), we know from the science of linguistics and the philosophy of knowledge that they differ profoundly from how humans reason and use language. These differences place significant limitations on what these programs can do, encoding them with ineradicable defects. It is at once comic and tragic, as Borges might have noted, that so much money and attention should be concentrated on so little a thing — something so trivial when contrasted with the human mind, which by dint of language, in the words of Wilhelm von Humboldt, can make “infinite use of finite means,” creating ideas and theories with universal reach. The human mind is not, like ChatGPT and its ilk, a lumbering statistical engine for pattern matching, gorging on hundreds of terabytes of data and extrapolating the most likely conversational response or most probable answer to a scientific question. On the contrary, the human mind is a surprisingly efficient and even elegant system that operates with small amounts of information; it seeks not to infer brute correlations among data points but to create explanations. For instance, a young child acquiring a language is developing — unconsciously, automatically and speedily from minuscule data — a grammar, a stupendously sophisticated system of logical principles and parameters. This grammar can be understood as an expression of the innate, genetically installed “operating system” that endows humans with the capacity to generate complex sentences and long trains of thought. When",[],0.1,"['live', 'great', 'most', 'popular', 'huge', 'first', 'general', 'intellectual', 'artistic', 'useful', 'light', 'profoundly', 'significant', 'comic', 'much', 'most', 'most', 'surprisingly', 'elegant', 'young', 'sophisticated', 'logical']","['artificial', 'flawed', 'roughly', 'artificial', 'other', 'narrow', 'tragic', 'little', 'small', 'complex', 'long']"
20,"A New ‘M*A*S*H’ Scene: Written by ChatGPT, Read by Hawkeye and B.J.","For the first time in more than 40 years, Alan Alda and Mike Farrell sat down for a table read of a new scene of “M*A*S*H,” stepping into their old roles of Hawkeye Pierce and B.J. Hunnicutt, two bantering doctors in a Korean War mobile surgical unit. But the script wasn’t by Larry Gelbart or any of the other writers who shaped the television show over more than a decade — it was the work of ChatGPT, the artificial intelligence software that has become a global phenomenon in recent months. Alda, who hosts a podcast called “Clear+Vivid,” had decided to ask the tool to write a scene for “M*A*S*H” in which Hawkeye accuses B.J., his right hand man and fellow prankster, of stealing his boxer shorts. The result, after plenty of behind-the-keyboard prompting from Alda, was a brief, slightly stilted scene between the two men, recorded for the podcast while the actors were on opposite coasts. Did it work? Not quite, Alda acknowledged. While “M*A*S*H” was known for its snappy humor and lively dialogue, ChatGPT’s effort was hollow and its jokes leaden at best. But it was the first time the two characters interacted since the 1983 series finale, which aired almost exactly 40 years ago and remains the most watched non-Super Bowl program ever broadcast on American TV. Alda — who, like much of the world, has become “obsessed” with artificial intelligence technology — said in an interview that he had decided to record the scene to test whether ChatGPT was capable of writing a “playable” television scene. As the software has grown into a cultural fixation, many users have tested its ability to compose stories, which it attempts to do by referencing its vast repository of digital information, including books, Wikipedia articles and other online writing. On the podcast, Farrell said the resulting script and the idea that artificial intelligence could one day supplant human TV writers had unnerved him. Alda seemed less concerned, noting that when he commanded ChatGPT to “make it funny,” it came up with “some really stupid stuff.” The technology also had a tendency to get sappy, leading him to direct it to “stop being sentimental.” “It has a terrible sense of humor,” Alda said. (Before he removed this joke, ChatGPT wrote Hawkeye a nonsensical line in which he said the boxer shorts reminded him of his grandmother, because “she once bet on a horse that turned out to be a cow and still managed to make a profit.”) So, should this exchange between B.J. and Hawkeye about the boxer shorts be considered canon? Or mere fan fiction? “That’s for future generations to determine,” Alda said.",[],-0.02,"['first', 'more', 'new', 'old', 'more', 'right', 'lively', 'best', 'first', 'aired', 'exactly', 'most', 'much', 'capable', 'cultural', 'many', 'funny', 'direct']","['down', 'other', 'artificial', 'slightly', 'hollow', 'leaden', 'obsessed', 'artificial', 'other', 'artificial', 'less', 'really', 'sentimental', 'terrible', 'cow', 'mere']"
21,"The Chatbots Are Here, and the Internet Industry Is in a Tizzy","SAN FRANCISCO — When Aaron Levie, the chief executive of Box, tried a new A.I. chatbot called ChatGPT in early December, it didn’t take him long to declare, “We need people on this!” He cleared his calendar and asked employees to figure out how the technology, which instantly provides comprehensive answers to complex questions, could benefit Box, a cloud computing company that sells services that help businesses manage their online data. Mr. Levie’s reaction to ChatGPT was typical of the anxiety — and excitement — over Silicon Valley’s new new thing. Chatbots have ignited a scramble to determine whether their technology could upend the economics of the internet, turn today’s powerhouses into has-beens or create the industry’s next giants. Not since the iPhone has the belief that a new technology could change the industry run so deep. Cloud computing companies are rushing to deliver chatbot tools, even as they worry that the technology will gut other parts of their businesses. E-commerce outfits are dreaming of new ways to sell things. Social media platforms are being flooded with posts written by bots. And publishing companies are fretting that even more dollars will be squeezed out of digital advertising. The volatility of chatbots has made it impossible to predict their impact. In one second, the systems impress by fielding a complex request for a five-day itinerary, making Google’s search engine look archaic. A moment later, they disturb by taking conversations in dark directions and launching verbal assaults. The result is an industry gripped with the question: What do we do now? “Everybody is agitated,” said Erik Brynjolfsson, an economist at Stanford’s Institute for Human-Centered Artificial Intelligence. “There’s a lot of value to be won or lost.” Rarely have so many tech sectors been simultaneously exposed. The A.I. systems could disrupt $100 billion in cloud spending, $500 billion in digital advertising and $5.4 trillion in e-commerce sales, according to totals from IDC, a market research firm, and GroupM, a media agency. Google, perhaps more than any other company, has reason to both love and hate the chatbots. It has declared a “code red” because their abilities could be a blow to its $162 billion business showing ads on searches. But Google’s cloud computing business could be a big winner. Smaller companies like Box need help building chatbot tools, so they are turning to the giants that process, store and manage information across the web. Those companies — Google, Microsoft and Amazon — are in a race to provide businesses with the software and substantial computing power behind their A.I. chatbots. “The cloud computing providers have gone all in on A.I. over the last few months,” said Clément Delangue, head of the A.I. company Hugging Face, which helps run open-source projects similar to ChatGPT. “They are realizing that in a few years, most of the spending will be on A.I., so it is important for them to make big bets.” When Microsoft introduced a chatbot-equipped Bing search engine last month, Yusuf Mehdi, the head of Bing, said the company was wrestling with how the new version",[],-0.0,"['new', 'early', 'new', 'new', 'new', 'new', 'social', 'more', 'rarely', 'many', 'more', 'love', 'most', 'important', 'new']","['long', 'complex', 'typical', 'other', 'impossible', 'complex', 'dark', 'artificial', 'firm', 'other', 'hate', 'behind', 'few', 'few']"
